id	layout	base_bytes	control_bytes	candidate_bytes	base_sha256	control_sha256	candidate_sha256	base_control_length	base_control_sha256	base_control_full_byte	base_candidate_length	base_candidate_sha256	base_candidate_full_byte	control_candidate_length	control_candidate_sha256	control_candidate_full_byte	base_project_exact	control_project_exact	candidate_project_exact
clic-validation-074	compact	5322948	5322948	5322948	702c5214f710b2846088ea4c764a949b49ef37f8869888d6ad74f9546dc31718	702c5214f710b2846088ea4c764a949b49ef37f8869888d6ad74f9546dc31718	702c5214f710b2846088ea4c764a949b49ef37f8869888d6ad74f9546dc31718	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-074	low-latency	5084390	5084390	5084390	5985546b81290ef2032744f34e55f18fc541bbb49229a8a58d7309fae095f23c	5985546b81290ef2032744f34e55f18fc541bbb49229a8a58d7309fae095f23c	5985546b81290ef2032744f34e55f18fc541bbb49229a8a58d7309fae095f23c	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-075	default	8171036	8171036	8171036	aa571f98d5e4cb8bada1c05b5725520d5a78d9816d0f86420ebf7e7b4bebf79a	aa571f98d5e4cb8bada1c05b5725520d5a78d9816d0f86420ebf7e7b4bebf79a	aa571f98d5e4cb8bada1c05b5725520d5a78d9816d0f86420ebf7e7b4bebf79a	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-075	compact	7194564	7194564	7194564	7d58e4c55a8e785baa98401539a458923754a44e80b92cc32f7cc90d6e0ec73c	7d58e4c55a8e785baa98401539a458923754a44e80b92cc32f7cc90d6e0ec73c	7d58e4c55a8e785baa98401539a458923754a44e80b92cc32f7cc90d6e0ec73c	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-075	low-latency	7239090	7239090	7239090	de8c1f6c830c214ab30252b019d46ccb79dcf0a827e8eea49465b96dd7250392	de8c1f6c830c214ab30252b019d46ccb79dcf0a827e8eea49465b96dd7250392	de8c1f6c830c214ab30252b019d46ccb79dcf0a827e8eea49465b96dd7250392	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-076	default	7158978	7158978	7158978	967f886602fbffab5ff1baf0757b03768d5b6b1177ce624df92bcf87942b42f0	967f886602fbffab5ff1baf0757b03768d5b6b1177ce624df92bcf87942b42f0	967f886602fbffab5ff1baf0757b03768d5b6b1177ce624df92bcf87942b42f0	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-076	compact	6453086	6453086	6453086	cd9142bcffba6695f8a4a71d759b45e8856c7c0c436311bfeef8fa53077ac03c	cd9142bcffba6695f8a4a71d759b45e8856c7c0c436311bfeef8fa53077ac03c	cd9142bcffba6695f8a4a71d759b45e8856c7c0c436311bfeef8fa53077ac03c	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-076	low-latency	6423696	6423696	6423696	5962bda28381c32280d2daee34461983bbfb5826a417f21e2d626a80deb003e8	5962bda28381c32280d2daee34461983bbfb5826a417f21e2d626a80deb003e8	5962bda28381c32280d2daee34461983bbfb5826a417f21e2d626a80deb003e8	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-077	default	5588582	5588582	5588582	43aca23bb0b4fb23b6906680c5d4f98304ee7447e3f99184f9181193b778a819	43aca23bb0b4fb23b6906680c5d4f98304ee7447e3f99184f9181193b778a819	43aca23bb0b4fb23b6906680c5d4f98304ee7447e3f99184f9181193b778a819	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-077	compact	5599902	5599902	5599902	d439eb19387d78a74242bd563290f5db9d26777b599dc414218677b129766d03	d439eb19387d78a74242bd563290f5db9d26777b599dc414218677b129766d03	d439eb19387d78a74242bd563290f5db9d26777b599dc414218677b129766d03	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-077	low-latency	5607562	5607562	5607562	79f200cb31853d12abb30715a6a83fbb0373dc8c469e3da0207035512da3133e	79f200cb31853d12abb30715a6a83fbb0373dc8c469e3da0207035512da3133e	79f200cb31853d12abb30715a6a83fbb0373dc8c469e3da0207035512da3133e	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-078	default	6526692	6526692	6526692	70f0d7748f1394ef4b9628ed364c39928c24af9675534daf2646fcd93eeace5a	70f0d7748f1394ef4b9628ed364c39928c24af9675534daf2646fcd93eeace5a	70f0d7748f1394ef4b9628ed364c39928c24af9675534daf2646fcd93eeace5a	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-078	compact	5704512	5704512	5704512	dcaba973e0778ee0cdd553726dce7a377e4acb852daa9986c2c0bdfe238e6e73	dcaba973e0778ee0cdd553726dce7a377e4acb852daa9986c2c0bdfe238e6e73	dcaba973e0778ee0cdd553726dce7a377e4acb852daa9986c2c0bdfe238e6e73	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-078	low-latency	5829980	5829980	5829980	1dc7a955f9ed8aeaeed919c4d103461843dd0f5eb70f7b6ed79f1e7d71624907	1dc7a955f9ed8aeaeed919c4d103461843dd0f5eb70f7b6ed79f1e7d71624907	1dc7a955f9ed8aeaeed919c4d103461843dd0f5eb70f7b6ed79f1e7d71624907	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-079	default	5798146	5798146	5798146	d8211fb001779d9d50569a0f45df63016aad787626ae51c29816fb7496754e2e	d8211fb001779d9d50569a0f45df63016aad787626ae51c29816fb7496754e2e	d8211fb001779d9d50569a0f45df63016aad787626ae51c29816fb7496754e2e	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-079	compact	4473714	4473714	4473714	d0c2026ca606cca63c31a09ab4dbc3ceb76e923e4007b277dff6f2dacbe034f9	d0c2026ca606cca63c31a09ab4dbc3ceb76e923e4007b277dff6f2dacbe034f9	d0c2026ca606cca63c31a09ab4dbc3ceb76e923e4007b277dff6f2dacbe034f9	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-079	low-latency	4555170	4555170	4555170	c65bb1d704db6882d2e5b054675adc6f8e8bac508b5df1990c94fda53dad06b9	c65bb1d704db6882d2e5b054675adc6f8e8bac508b5df1990c94fda53dad06b9	c65bb1d704db6882d2e5b054675adc6f8e8bac508b5df1990c94fda53dad06b9	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-080	default	7254536	7254536	7254536	93f244e1264fd4e7e10ac7637bf63ee66be4183373d163db63cf5f1722441a96	93f244e1264fd4e7e10ac7637bf63ee66be4183373d163db63cf5f1722441a96	93f244e1264fd4e7e10ac7637bf63ee66be4183373d163db63cf5f1722441a96	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-080	compact	6574580	6574580	6574580	254ea41371e77218ced1bd6cbbc18857028112d48005843f1603aa86faeae0b9	254ea41371e77218ced1bd6cbbc18857028112d48005843f1603aa86faeae0b9	254ea41371e77218ced1bd6cbbc18857028112d48005843f1603aa86faeae0b9	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-080	low-latency	6602440	6602440	6602440	832a582de355765b894a1c78dab0646f13578fb3b31c6865a4268c44d966234a	832a582de355765b894a1c78dab0646f13578fb3b31c6865a4268c44d966234a	832a582de355765b894a1c78dab0646f13578fb3b31c6865a4268c44d966234a	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-081	default	6976314	6976314	6976314	f54f442a0693a9f748e95efc15e0599858689036350739f54ac2a88c5cded7bd	f54f442a0693a9f748e95efc15e0599858689036350739f54ac2a88c5cded7bd	f54f442a0693a9f748e95efc15e0599858689036350739f54ac2a88c5cded7bd	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-081	compact	5779970	5779970	5779970	b07317296e3d1544da558ec2b06c4345a2585093f46d98d0dff2873b02550d04	b07317296e3d1544da558ec2b06c4345a2585093f46d98d0dff2873b02550d04	b07317296e3d1544da558ec2b06c4345a2585093f46d98d0dff2873b02550d04	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-081	low-latency	5682374	5682374	5682374	be7a4405631dc6ea1d47ab0a10f19d0c93cb8a66486d48dc9695c0e1de32de7b	be7a4405631dc6ea1d47ab0a10f19d0c93cb8a66486d48dc9695c0e1de32de7b	be7a4405631dc6ea1d47ab0a10f19d0c93cb8a66486d48dc9695c0e1de32de7b	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-082	default	1819330	1819330	1819330	3fb113871172d976aaf49bf766f78b87b9e112b986e12c83b77d9460aff697aa	3fb113871172d976aaf49bf766f78b87b9e112b986e12c83b77d9460aff697aa	3fb113871172d976aaf49bf766f78b87b9e112b986e12c83b77d9460aff697aa	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-082	compact	1512228	1512228	1512228	8472e65359020181bdd166de3c5397925e33367ce5911224112e9234a88d005d	8472e65359020181bdd166de3c5397925e33367ce5911224112e9234a88d005d	8472e65359020181bdd166de3c5397925e33367ce5911224112e9234a88d005d	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-082	low-latency	1515288	1515288	1515288	b7f632b28d0a1d22f2a73da1b312d223c860f37406867670a6412630c7bf0de2	b7f632b28d0a1d22f2a73da1b312d223c860f37406867670a6412630c7bf0de2	b7f632b28d0a1d22f2a73da1b312d223c860f37406867670a6412630c7bf0de2	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-083	default	8137216	8137216	8137216	04e368c9a73c08a7626e1325f9f89b3bbb8a2494de7d8c74427258b27d0002c8	04e368c9a73c08a7626e1325f9f89b3bbb8a2494de7d8c74427258b27d0002c8	04e368c9a73c08a7626e1325f9f89b3bbb8a2494de7d8c74427258b27d0002c8	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-083	compact	6906868	6906868	6906868	4f2d47429ffccbedd36eed569ad2672d4f7b2d330a63c91a475989623384194e	4f2d47429ffccbedd36eed569ad2672d4f7b2d330a63c91a475989623384194e	4f2d47429ffccbedd36eed569ad2672d4f7b2d330a63c91a475989623384194e	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-083	low-latency	6884388	6884388	6884388	f4fe56d9da120fdb5a536cde91bae4fb9ab54aedbabba29ad3aba2d49279d0a5	f4fe56d9da120fdb5a536cde91bae4fb9ab54aedbabba29ad3aba2d49279d0a5	f4fe56d9da120fdb5a536cde91bae4fb9ab54aedbabba29ad3aba2d49279d0a5	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-084	default	6603924	6603924	6603924	f5d8be1da69034ad3de05c7fbd80c84746c089099f3d2405be99d85d463d0c99	f5d8be1da69034ad3de05c7fbd80c84746c089099f3d2405be99d85d463d0c99	f5d8be1da69034ad3de05c7fbd80c84746c089099f3d2405be99d85d463d0c99	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-084	compact	5985856	5985856	5985856	fda24328a1ec03d490c15e000bf037e8aafca933e733c9c89b2ebc9873c58e2e	fda24328a1ec03d490c15e000bf037e8aafca933e733c9c89b2ebc9873c58e2e	fda24328a1ec03d490c15e000bf037e8aafca933e733c9c89b2ebc9873c58e2e	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-084	low-latency	6003064	6003064	6003064	645f6f76287e5b15677f944af76f904635a0fe25ba952a1abfefa03844ce4069	645f6f76287e5b15677f944af76f904635a0fe25ba952a1abfefa03844ce4069	645f6f76287e5b15677f944af76f904635a0fe25ba952a1abfefa03844ce4069	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-085	default	2374290	2374290	2374290	c86bfa3388f57f0e93f30dd5b31ef0f51d79bd791af164e28373f5b803b102b2	c86bfa3388f57f0e93f30dd5b31ef0f51d79bd791af164e28373f5b803b102b2	c86bfa3388f57f0e93f30dd5b31ef0f51d79bd791af164e28373f5b803b102b2	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-085	compact	1935310	1935310	1935310	801dbfe715eb9f8d8452319cfe9effadd649f8c47feb3fc1b8da2c8e03bbe6c2	801dbfe715eb9f8d8452319cfe9effadd649f8c47feb3fc1b8da2c8e03bbe6c2	801dbfe715eb9f8d8452319cfe9effadd649f8c47feb3fc1b8da2c8e03bbe6c2	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-085	low-latency	1954892	1954892	1954892	ecf5f8c5993b4c15b60800519a92c8881be8ef7fa8802eeab4cb30df37496889	ecf5f8c5993b4c15b60800519a92c8881be8ef7fa8802eeab4cb30df37496889	ecf5f8c5993b4c15b60800519a92c8881be8ef7fa8802eeab4cb30df37496889	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-086	default	7896452	7896452	7896452	118213ddd98c24ee7627d491a4d2e09a791e4512cfc0c909fd683e86ff3af32d	118213ddd98c24ee7627d491a4d2e09a791e4512cfc0c909fd683e86ff3af32d	118213ddd98c24ee7627d491a4d2e09a791e4512cfc0c909fd683e86ff3af32d	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-086	compact	6780836	6780836	6780836	62a7859ab10eb1da4078d99a61a3486d642965cfad3b14af5c9352e8d63fb447	62a7859ab10eb1da4078d99a61a3486d642965cfad3b14af5c9352e8d63fb447	62a7859ab10eb1da4078d99a61a3486d642965cfad3b14af5c9352e8d63fb447	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-086	low-latency	6923612	6923612	6923612	bb4dc7ad9c60050acc4587ad789012bfa5ab0650e25c93809aae02c5e7600376	bb4dc7ad9c60050acc4587ad789012bfa5ab0650e25c93809aae02c5e7600376	bb4dc7ad9c60050acc4587ad789012bfa5ab0650e25c93809aae02c5e7600376	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-087	default	1519140	1519140	1519140	ff8d61e8791a006f78037b4466fdbf1bea0437b4a5b022618f48d1be3a202e9a	ff8d61e8791a006f78037b4466fdbf1bea0437b4a5b022618f48d1be3a202e9a	ff8d61e8791a006f78037b4466fdbf1bea0437b4a5b022618f48d1be3a202e9a	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-087	compact	1235750	1235750	1235750	fb52326489f368fb2a63b95d687feeb611fb161707f172ee065d27ccfeb6101b	fb52326489f368fb2a63b95d687feeb611fb161707f172ee065d27ccfeb6101b	fb52326489f368fb2a63b95d687feeb611fb161707f172ee065d27ccfeb6101b	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-087	low-latency	1252050	1252050	1252050	c2bbdd968765a5d6d130f72fe108ac6b9aa01fe0f1d08b7e0d74a760458ba876	c2bbdd968765a5d6d130f72fe108ac6b9aa01fe0f1d08b7e0d74a760458ba876	c2bbdd968765a5d6d130f72fe108ac6b9aa01fe0f1d08b7e0d74a760458ba876	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-088	default	3611208	3611208	3611208	265e6c5d2e0610c9466989a5dadd848ff9f2a1dc7eabaa6eb643dca310802222	265e6c5d2e0610c9466989a5dadd848ff9f2a1dc7eabaa6eb643dca310802222	265e6c5d2e0610c9466989a5dadd848ff9f2a1dc7eabaa6eb643dca310802222	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-088	compact	3237528	3237528	3237528	7370310b83aaa55789cef4cae174195602df6584390da01b4d5ca24f1ff2e77f	7370310b83aaa55789cef4cae174195602df6584390da01b4d5ca24f1ff2e77f	7370310b83aaa55789cef4cae174195602df6584390da01b4d5ca24f1ff2e77f	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-088	low-latency	3293512	3293512	3293512	2598305a64e4886b576d4f345fff3299799d02901930a05ef7a3b16698dcb094	2598305a64e4886b576d4f345fff3299799d02901930a05ef7a3b16698dcb094	2598305a64e4886b576d4f345fff3299799d02901930a05ef7a3b16698dcb094	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-089	default	6934986	6934986	6934986	2caa4bd7f3893e22d75c2b63ebd5f56720cc19da79e558c3547a4357f2bfb708	2caa4bd7f3893e22d75c2b63ebd5f56720cc19da79e558c3547a4357f2bfb708	2caa4bd7f3893e22d75c2b63ebd5f56720cc19da79e558c3547a4357f2bfb708	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-089	compact	6517422	6517422	6517422	410aa70f3530d1329f55468f443ba5a69d00033012dfcbc6b4fb60b9bcc5743e	410aa70f3530d1329f55468f443ba5a69d00033012dfcbc6b4fb60b9bcc5743e	410aa70f3530d1329f55468f443ba5a69d00033012dfcbc6b4fb60b9bcc5743e	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-089	low-latency	6529714	6529714	6529714	f0330d19fb36b022242c71150836d1d3da1462222fcc4da62d9c6d39e43b720b	f0330d19fb36b022242c71150836d1d3da1462222fcc4da62d9c6d39e43b720b	f0330d19fb36b022242c71150836d1d3da1462222fcc4da62d9c6d39e43b720b	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-090	default	7071210	7071210	7071210	2bec69940ffd4f30f8c098e33c2964ed953c38c7f2e302235d1575712110cb86	2bec69940ffd4f30f8c098e33c2964ed953c38c7f2e302235d1575712110cb86	2bec69940ffd4f30f8c098e33c2964ed953c38c7f2e302235d1575712110cb86	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-090	compact	6442454	6442454	6442454	68756203626ee544c691159b07223de7384f8af81fef4854e6c4097cc1d09679	68756203626ee544c691159b07223de7384f8af81fef4854e6c4097cc1d09679	68756203626ee544c691159b07223de7384f8af81fef4854e6c4097cc1d09679	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-090	low-latency	6588194	6588194	6588194	feaf30d6d9a4e35bf5e857ed6bbe1d3a8ed83c6b7291deaab9623ec1021ed768	feaf30d6d9a4e35bf5e857ed6bbe1d3a8ed83c6b7291deaab9623ec1021ed768	feaf30d6d9a4e35bf5e857ed6bbe1d3a8ed83c6b7291deaab9623ec1021ed768	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-091	default	510020	510020	510020	35a4c318cfef6f3135f4b885a47919c8a08f3a9f504315426ec6bfc5b38e00c0	35a4c318cfef6f3135f4b885a47919c8a08f3a9f504315426ec6bfc5b38e00c0	35a4c318cfef6f3135f4b885a47919c8a08f3a9f504315426ec6bfc5b38e00c0	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-091	compact	457864	457864	457864	ec1425334eea2cd7dae0c1dae593b5f1db5c714bfdb51bb0ce876bbeab53e683	ec1425334eea2cd7dae0c1dae593b5f1db5c714bfdb51bb0ce876bbeab53e683	ec1425334eea2cd7dae0c1dae593b5f1db5c714bfdb51bb0ce876bbeab53e683	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-091	low-latency	486686	486686	486686	9cea9a17537def290355f2d903f896ea8acc5544efac4efa157234561329d495	9cea9a17537def290355f2d903f896ea8acc5544efac4efa157234561329d495	9cea9a17537def290355f2d903f896ea8acc5544efac4efa157234561329d495	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-092	default	7760750	7760750	7760750	191dba9a1b5c3f0ad927c8ff253e55ffdd666fdb808ca4dabab482b71c1e5cd1	191dba9a1b5c3f0ad927c8ff253e55ffdd666fdb808ca4dabab482b71c1e5cd1	191dba9a1b5c3f0ad927c8ff253e55ffdd666fdb808ca4dabab482b71c1e5cd1	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-092	compact	6816046	6816046	6816046	bbdb660516f45c62080bb3cfb14442bea93bbff95e76d6d5e2fa3eca8ebbab78	bbdb660516f45c62080bb3cfb14442bea93bbff95e76d6d5e2fa3eca8ebbab78	bbdb660516f45c62080bb3cfb14442bea93bbff95e76d6d5e2fa3eca8ebbab78	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-092	low-latency	6821520	6821520	6821520	f83e97b0f22bbce54ffee5a75b817d3687b27f80c44768b41778681ee84bbc70	f83e97b0f22bbce54ffee5a75b817d3687b27f80c44768b41778681ee84bbc70	f83e97b0f22bbce54ffee5a75b817d3687b27f80c44768b41778681ee84bbc70	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-093	default	3866136	3866136	3866136	34d9a3ef03fd0a3230bc6b40719c7b15470545fb130b49641dd8b506115020ed	34d9a3ef03fd0a3230bc6b40719c7b15470545fb130b49641dd8b506115020ed	34d9a3ef03fd0a3230bc6b40719c7b15470545fb130b49641dd8b506115020ed	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-093	compact	3572272	3572272	3572272	812543b3fd71ea2844df5c9f582b0b21072ec2325cc21a8adeff844e1b574f3b	812543b3fd71ea2844df5c9f582b0b21072ec2325cc21a8adeff844e1b574f3b	812543b3fd71ea2844df5c9f582b0b21072ec2325cc21a8adeff844e1b574f3b	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-093	low-latency	3597412	3597412	3597412	5300546b4fe9c2b70568ce2cd07c7354fd29388aad1c2c946899d3b6f580196f	5300546b4fe9c2b70568ce2cd07c7354fd29388aad1c2c946899d3b6f580196f	5300546b4fe9c2b70568ce2cd07c7354fd29388aad1c2c946899d3b6f580196f	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-094	default	6741146	6741146	6741146	daeba39c1a3671ed2028a3fe35a39c41e6e46cc57d987f3c91429db8630f6a55	daeba39c1a3671ed2028a3fe35a39c41e6e46cc57d987f3c91429db8630f6a55	daeba39c1a3671ed2028a3fe35a39c41e6e46cc57d987f3c91429db8630f6a55	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-094	compact	5988924	5988924	5988924	f7cffe67ae6b6aa7f3826a0d55fb65130f51c2b3c65908984bd0a7421b8d52e1	f7cffe67ae6b6aa7f3826a0d55fb65130f51c2b3c65908984bd0a7421b8d52e1	f7cffe67ae6b6aa7f3826a0d55fb65130f51c2b3c65908984bd0a7421b8d52e1	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-094	low-latency	6119372	6119372	6119372	8e1db49e16de0a6b17536937991b1724577d03306a39d433348fda666dd5e56d	8e1db49e16de0a6b17536937991b1724577d03306a39d433348fda666dd5e56d	8e1db49e16de0a6b17536937991b1724577d03306a39d433348fda666dd5e56d	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-095	default	2841624	2841624	2841624	f702c6ba4abf5876195a75e92d348bf3646026e8320904ca8bf9caade299dc0e	f702c6ba4abf5876195a75e92d348bf3646026e8320904ca8bf9caade299dc0e	f702c6ba4abf5876195a75e92d348bf3646026e8320904ca8bf9caade299dc0e	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-095	compact	2710854	2710854	2710854	c2c15040fcfee5d2376edc676faa803c15bb04d1195274abdd108e1693b6f142	c2c15040fcfee5d2376edc676faa803c15bb04d1195274abdd108e1693b6f142	c2c15040fcfee5d2376edc676faa803c15bb04d1195274abdd108e1693b6f142	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-095	low-latency	2736452	2736452	2736452	0c4acdbdfb071402ae0b6d2f2b6ce6476b590fd7d38d70bb61c2a9b536e2912c	0c4acdbdfb071402ae0b6d2f2b6ce6476b590fd7d38d70bb61c2a9b536e2912c	0c4acdbdfb071402ae0b6d2f2b6ce6476b590fd7d38d70bb61c2a9b536e2912c	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-096	default	944428	944428	944428	42730fd8bac1570318e25fab0706aa582ef222064fe354655d32aa311bd4683f	42730fd8bac1570318e25fab0706aa582ef222064fe354655d32aa311bd4683f	42730fd8bac1570318e25fab0706aa582ef222064fe354655d32aa311bd4683f	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-096	compact	794174	794174	794174	11f6160a0420f9fec3f58c812b97df6d2822d637bc56c83ef24c8dd95638c30e	11f6160a0420f9fec3f58c812b97df6d2822d637bc56c83ef24c8dd95638c30e	11f6160a0420f9fec3f58c812b97df6d2822d637bc56c83ef24c8dd95638c30e	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-096	low-latency	797744	797744	797744	b0b30f999283b83498c5b5f7cb20a4b1b3144fd6b53006c8082f15846b43e886	b0b30f999283b83498c5b5f7cb20a4b1b3144fd6b53006c8082f15846b43e886	b0b30f999283b83498c5b5f7cb20a4b1b3144fd6b53006c8082f15846b43e886	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-097	default	5515280	5515280	5515280	ade9bbd653000d1badb90b72bc4e8aaffc0b45fe9d66e4cfeca50ed91ed0505c	ade9bbd653000d1badb90b72bc4e8aaffc0b45fe9d66e4cfeca50ed91ed0505c	ade9bbd653000d1badb90b72bc4e8aaffc0b45fe9d66e4cfeca50ed91ed0505c	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-097	compact	4853630	4853630	4853630	8216d7af57cf185f3513c784e7f2a62cf9e7b2f121dc55929528cd7ff4fcc29e	8216d7af57cf185f3513c784e7f2a62cf9e7b2f121dc55929528cd7ff4fcc29e	8216d7af57cf185f3513c784e7f2a62cf9e7b2f121dc55929528cd7ff4fcc29e	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-097	low-latency	4881750	4881750	4881750	1fa775f9fb865c5cd892d1274f3663348c2b66f9eb13cc2fed8394d89b4baa96	1fa775f9fb865c5cd892d1274f3663348c2b66f9eb13cc2fed8394d89b4baa96	1fa775f9fb865c5cd892d1274f3663348c2b66f9eb13cc2fed8394d89b4baa96	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-098	default	7637990	7637990	7637990	a8b879efbd385ba08bc8d76f865470f2782c789bad439522101f74b3bd590602	a8b879efbd385ba08bc8d76f865470f2782c789bad439522101f74b3bd590602	a8b879efbd385ba08bc8d76f865470f2782c789bad439522101f74b3bd590602	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-098	compact	7500734	7500734	7500734	1103ef2c7486de3e0b54bcc0f6afd310468a6d7cfb886a4cd58dad341967bb53	1103ef2c7486de3e0b54bcc0f6afd310468a6d7cfb886a4cd58dad341967bb53	1103ef2c7486de3e0b54bcc0f6afd310468a6d7cfb886a4cd58dad341967bb53	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-098	low-latency	7582970	7582970	7582970	51716ca024afce09775e896a51254d5ceaf7e03262d9450af97de40fa824b098	51716ca024afce09775e896a51254d5ceaf7e03262d9450af97de40fa824b098	51716ca024afce09775e896a51254d5ceaf7e03262d9450af97de40fa824b098	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-099	default	4737152	4737152	4737152	678de481cba2ecbd7a56f52caa6ae8f5ac5c93d789eabd7ff1d29d3e9ff426e9	678de481cba2ecbd7a56f52caa6ae8f5ac5c93d789eabd7ff1d29d3e9ff426e9	678de481cba2ecbd7a56f52caa6ae8f5ac5c93d789eabd7ff1d29d3e9ff426e9	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-099	compact	3909204	3909204	3909204	9f0d46947d92d5c0a6d9b6315091df7b886b7736ba349b942e93701f8b20cadf	9f0d46947d92d5c0a6d9b6315091df7b886b7736ba349b942e93701f8b20cadf	9f0d46947d92d5c0a6d9b6315091df7b886b7736ba349b942e93701f8b20cadf	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-099	low-latency	3924250	3924250	3924250	ef56143c9e343e7cac74ac64acaf7e531bd59f2dce7efc2e9fd007e3c5226c32	ef56143c9e343e7cac74ac64acaf7e531bd59f2dce7efc2e9fd007e3c5226c32	ef56143c9e343e7cac74ac64acaf7e531bd59f2dce7efc2e9fd007e3c5226c32	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-100	default	5626564	5626564	5626564	bd284684f060019df78986f6c7887b53e61211a7156915b815ea71ca9d658f52	bd284684f060019df78986f6c7887b53e61211a7156915b815ea71ca9d658f52	bd284684f060019df78986f6c7887b53e61211a7156915b815ea71ca9d658f52	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-100	compact	5764820	5764820	5764820	00fecc49783bc1bedbf269d05214ea669a81b294855470f25410e53245cb8e1e	00fecc49783bc1bedbf269d05214ea669a81b294855470f25410e53245cb8e1e	00fecc49783bc1bedbf269d05214ea669a81b294855470f25410e53245cb8e1e	1	1	1	1	1	1	1	1	1	1	1	1
