
running 1 test
p16	id	profile	rgba_bytes	blocks	counter_init_ns	counter_update_ns	counter_updates	counter_storage_bytes	self_cost_ns	e_proposal_ns	b_proposal_ns	e_cost_ns	b_cost_ns	p15_reassignment_ns	p15_rebuild_ns	refined_cost_ns	selection_ns	e_merge_updates	b_merge_updates	refined_merge_updates	split_merge_updates	retained_plan_bytes	e_bits	e_payload_bytes	e_riff_bytes	e_groups	b_bits	b_payload_bytes	b_riff_bytes	b_groups	refined_bits	refined_payload_bytes	refined_riff_bytes	refined_groups	split_bits	split_payload_bytes	split_riff_bytes	split_groups	single_riff_bytes	control_riff_bytes	initial_kind	selected_kind	final_kind	final_riff_bytes	final_hash	growth_steps	public_exact	eb_selector_exact	final_selector_exact
p16-step	id	profile	iteration	before_groups	resulting_groups	source_group	seed_one	seed_two	regret	seed_penalty	old_partition_blocks	new_partition_blocks	regret_ns	seed_ns	partition_ns	split_rebuild_ns	split_ns	reassignment_ns	rebuild_ns	exact_cost_ns	before_riff_bytes	candidate_riff_bytes	riff_delta	accepted	assignments_stable
p16	clic-validation-074	compact	8162000	140	4083	4441750	8161766	295960	3073333	357125	102625	219458	213583	425583	71166	197708	2250	25890	25890	25890	25890	394296	43211159	5401395	5401416	7	42992296	5374037	5374058	9	42705722	5338216	5338236	9	33592404	4199051	4199072	64	5524776	5322948	R	Split	Split	4199072	530c2efdde08fa88	55	1	1	1
p16-step	clic-validation-074	compact	1	9	10	0	85	19	156158	136623	65	28	207125	1277417	3020334	73916	4578917	492625	74125	210000	5338236	4816270	-521966	1	0
p16-step	clic-validation-074	compact	2	10	11	0	85	23	92243	70121	22	59	207459	1097542	2180625	73416	3559125	612958	74667	233875	4816270	4723964	-92306	1	0
p16-step	clic-validation-074	compact	3	11	12	9	59	19	84192	63268	19	4	217917	358375	764167	72416	1412958	608917	75459	242541	4723964	4647118	-76846	1	0
p16-step	clic-validation-074	compact	4	12	13	9	59	103	56752	36377	20	8	220833	424125	856625	70000	1571667	602459	70917	245750	4647118	4629024	-18094	1	0
p16-step	clic-validation-074	compact	5	13	14	10	98	29	54208	39330	50	6	225167	753084	1530584	72041	2580958	650000	72291	280000	4629024	4620136	-8888	1	0
p16-step	clic-validation-074	compact	6	14	15	10	98	56	54208	30217	26	3	242750	383916	888292	84542	1599667	730750	79459	323042	4620136	4607864	-12272	1	0
p16-step	clic-validation-074	compact	7	15	16	10	98	82	54208	22185	9	16	259500	340666	704583	72083	1376958	736375	72083	300583	4607864	4525996	-81868	1	0
p16-step	clic-validation-074	compact	8	16	17	0	85	100	52627	33677	9	16	241208	313000	576000	71542	1201833	731917	72208	297125	4525996	4503750	-22246	1	0
p16-step	clic-validation-074	compact	9	17	18	3	104	62	52193	48709	1	1	243542	24333	1250	73708	342875	735625	71167	308625	4503750	4497662	-6088	1	0
p16-step	clic-validation-074	compact	10	18	19	9	1	107	51309	27356	17	3	248417	298666	564834	75458	1187417	820875	89834	414167	4497662	4468334	-29328	1	0
p16-step	clic-validation-074	compact	11	19	20	11	60	19	46690	27878	3	1	300584	62750	83125	71916	518375	824000	72542	349708	4468334	4460140	-8194	1	0
p16-step	clic-validation-074	compact	12	20	21	9	1	18	42008	20197	15	1	267209	228584	431875	72125	999917	833167	79250	352750	4460140	4455406	-4734	1	0
p16-step	clic-validation-074	compact	13	21	22	2	21	33	40997	37580	4	1	271208	89708	136708	70750	568500	876458	71458	373708	4455406	4452920	-2486	1	0
p16-step	clic-validation-074	compact	14	22	23	2	21	5	40739	21117	3	1	283792	63041	83000	72208	502209	910791	74584	389125	4452920	4437352	-15568	1	0
p16-step	clic-validation-074	compact	15	23	24	9	1	79	40320	13471	13	2	293416	216709	399541	73917	983583	1004791	85375	481166	4437352	4420210	-17142	1	0
p16-step	clic-validation-074	compact	16	24	25	12	31	120	38168	34070	1	7	342000	137167	217667	79875	776750	1052625	83166	475917	4420210	4414360	-5850	1	0
p16-step	clic-validation-074	compact	17	25	26	1	105	64	34191	29265	3	4	324875	128541	248000	80709	782125	978750	73833	442334	4414360	4408874	-5486	1	0
p16-step	clic-validation-074	compact	18	26	27	9	1	3	32761	8558	7	6	314417	184584	339208	73667	911958	1037250	76083	480500	4408874	4389648	-19226	1	0
p16-step	clic-validation-074	compact	19	27	28	24	119	120	32728	20713	3	4	322167	102875	168959	74000	668083	1063834	84208	524292	4389648	4383076	-6572	1	0
p16-step	clic-validation-074	compact	20	28	29	10	98	42	31002	25035	15	8	338333	293667	558708	85042	1275792	1085667	74833	482042	4383076	4364334	-18742	1	0
p16-step	clic-validation-074	compact	21	29	30	11	60	106	30317	25599	3	1	333292	62834	79208	72208	547625	1073208	76666	490667	4364334	4361730	-2604	1	0
p16-step	clic-validation-074	compact	22	30	31	9	2	44	29754	10072	4	2	340042	81833	124375	72958	619334	1111250	73667	505042	4361730	4344328	-17402	1	0
p16-step	clic-validation-074	compact	23	31	32	16	115	100	29319	23393	5	10	345375	186375	324291	73167	929250	1145583	83792	685541	4344328	4335034	-9294	1	0
p16-step	clic-validation-074	compact	24	32	33	15	94	82	26467	10056	15	2	406667	231541	427917	85209	1151417	1228709	82709	590584	4335034	4327142	-7892	1	0
p16-step	clic-validation-074	compact	25	33	34	15	58	121	26639	6095	12	1	356542	173250	321875	73541	925292	1175292	74583	546208	4327142	4306910	-20232	1	0
p16-step	clic-validation-074	compact	26	34	35	31	71	37	25046	10928	9	1	359250	118709	208917	73667	760625	1146542	74041	556208	4306910	4298086	-8824	1	0
p16-step	clic-validation-074	compact	27	35	36	30	43	46	24710	18379	1	2	362375	33708	31917	73750	501917	1282750	82625	697417	4298086	4295464	-2622	1	0
p16-step	clic-validation-074	compact	28	36	37	9	109	2	24400	20473	3	8	431042	159208	273250	90166	953750	1321583	81459	617959	4295464	4293902	-1562	1	0
p16-step	clic-validation-074	compact	29	37	38	2	74	20	23853	17779	1	4	425625	94708	122083	84167	726625	1250708	75166	626792	4293902	4291474	-2428	1	0
p16-step	clic-validation-074	compact	30	38	39	0	85	84	23061	10620	5	5	382042	111500	191417	73583	758625	1233875	74959	646292	4291474	4285784	-5690	1	0
p16-step	clic-validation-074	compact	31	39	40	15	40	36	21486	15461	3	15	488375	254208	519542	84375	1346584	1264250	74250	618500	4285784	4282934	-2850	1	0
p16-step	clic-validation-074	compact	32	40	41	18	88	50	21423	14170	2	1	388917	35333	33625	83625	541625	1290083	87542	633459	4282934	4279580	-3354	1	0
p16-step	clic-validation-074	compact	33	41	42	10	98	70	21272	14724	9	2	396000	136208	238792	74208	845250	1327875	74916	644083	4279580	4276358	-3222	1	0
p16-step	clic-validation-074	compact	34	42	43	10	98	65	21216	9941	5	3	398791	95917	160583	74708	730125	1478541	88958	812583	4276358	4268568	-7790	1	0
p16-step	clic-validation-074	compact	35	43	44	11	60	78	20725	16637	1	2	473458	43041	40833	80750	638208	1536708	86792	728417	4268568	4264506	-4062	1	0
p16-step	clic-validation-074	compact	36	44	45	14	56	24	20633	16264	2	1	415875	29709	28250	75458	549458	1378208	75208	680042	4264506	4260802	-3704	1	0
p16-step	clic-validation-074	compact	37	45	46	25	64	77	19670	12635	3	1	440500	63666	80834	76041	661041	1376875	77875	798833	4260802	4257100	-3702	1	0
p16-step	clic-validation-074	compact	38	46	47	1	105	63	19121	8647	3	1	431541	61167	75125	80500	648375	1385459	75750	718208	4257100	4252656	-4444	1	0
p16-step	clic-validation-074	compact	39	47	48	9	109	38	18715	7271	2	1	434917	32208	31625	74916	573708	1406625	76000	725750	4252656	4248204	-4452	1	0
p16-step	clic-validation-074	compact	40	48	49	26	59	8	18326	10648	2	3	446334	64709	93167	75500	679834	1462875	80375	750208	4248204	4245634	-2570	1	0
p16-step	clic-validation-074	compact	41	49	50	31	71	100	17742	8410	6	3	446083	106292	177833	95833	826125	1636750	90708	887500	4245634	4239354	-6280	1	0
p16-step	clic-validation-074	compact	42	50	51	39	58	36	15295	4385	13	1	510042	188541	337625	79042	1115292	1523209	76334	774875	4239354	4233640	-5714	1	0
p16-step	clic-validation-074	compact	43	51	52	27	117	120	15218	10531	2	1	453958	38917	35916	75375	604292	1486333	85667	800709	4233640	4231222	-2418	1	0
p16-step	clic-validation-074	compact	44	52	53	10	98	81	15178	5892	6	1	463166	82250	133042	74625	753166	1506750	74792	802000	4231222	4226028	-5194	1	0
p16-step	clic-validation-074	compact	45	53	54	15	42	80	15116	11716	1	3	464708	49000	71041	79750	664625	1507458	75834	811000	4226028	4223626	-2402	1	0
p16-step	clic-validation-074	compact	46	54	55	13	102	29	14826	23715	1	1	468084	17209	1333	73958	560709	1519458	75875	818542	4223626	4220662	-2964	1	0
p16-step	clic-validation-074	compact	47	55	56	16	55	112	14784	8636	3	2	471666	55542	75875	74459	677625	1640084	98292	1041542	4220662	4218968	-1694	1	0
p16-step	clic-validation-074	compact	48	56	57	39	58	30	13092	2483	15	1	576000	239000	438334	83958	1337375	1704666	95083	979709	4218968	4213994	-4974	1	0
p16-step	clic-validation-074	compact	49	57	58	31	71	110	12373	6272	5	1	538584	68792	103625	83375	794500	1684208	78959	967417	4213994	4211840	-2154	1	0
p16-step	clic-validation-074	compact	50	58	59	0	85	111	12316	4056	4	3	494333	74292	144542	93417	806667	1780333	86500	1008500	4211840	4210122	-1718	1	0
p16-step	clic-validation-074	compact	51	59	60	25	64	92	12243	9066	2	1	542541	49833	58917	94083	745500	1641958	76625	898375	4210122	4207864	-2258	1	0
p16-step	clic-validation-074	compact	52	60	61	32	26	82	11304	3233	3	1	508000	45458	57333	74958	685833	1647791	83667	896292	4207864	4204008	-3856	1	0
p16-step	clic-validation-074	compact	53	61	62	37	6	20	10678	5094	3	1	579750	64542	82375	76000	802792	1635000	76958	924834	4204008	4201090	-2918	1	0
p16-step	clic-validation-074	compact	54	62	63	21	34	33	10593	8113	1	1	512917	23250	1334	79125	616750	1667417	95708	948000	4201090	4200076	-1014	1	0
p16-step	clic-validation-074	compact	55	63	64	53	40	41	10260	9821	1	2	524750	29875	28292	76916	659875	1669375	80375	950792	4200076	4199072	-1004	1	0
p16	clic-validation-074	low-latency	8162000	35	2416	4130750	8161766	147420	982125	95084	41416	63583	126625	141459	19709	124875	3751	8927	8927	8927	8927	124012	44030650	5503832	5503852	2	43726620	5465828	5465848	5	43525266	5440659	5440680	5	36284505	4535564	4535584	16	5524776	5084390	R	Split	Split	4535584	23bf2e5f8cdf399b	11	1	1	1
p16-step	clic-validation-074	low-latency	1	5	6	0	21	2	479012	465651	15	5	85292	336625	748334	21834	1192250	192834	27125	156500	5440680	4964420	-476260	1	0
p16-step	clic-validation-074	low-latency	2	6	7	1	12	10	311648	308469	3	4	92917	121375	212584	21666	448625	164708	20667	143250	4964420	4886628	-77792	1	0
p16-step	clic-validation-074	low-latency	3	7	8	0	21	11	260566	192455	8	7	96375	210125	399916	21709	728208	173709	20208	154000	4886628	4782018	-104610	1	0
p16-step	clic-validation-074	low-latency	4	8	9	0	21	7	194676	153337	11	1	100709	149917	286792	19541	557000	185708	20375	172209	4782018	4688218	-93800	1	0
p16-step	clic-validation-074	low-latency	5	9	10	5	18	2	160814	157426	3	2	110000	90500	136042	19125	355792	186542	19167	183958	4688218	4655516	-32702	1	0
p16-step	clic-validation-074	low-latency	6	10	11	7	14	11	149054	123278	5	3	114250	108625	207709	19459	450166	204709	19209	197208	4655516	4610654	-44862	1	0
p16-step	clic-validation-074	low-latency	7	11	12	6	23	10	139023	131054	2	2	121334	71666	92708	19542	305292	222875	20584	211375	4610654	4592996	-17658	1	0
p16-step	clic-validation-074	low-latency	8	12	13	0	21	19	110631	66096	3	8	131167	134500	261083	19750	546583	228458	19125	248083	4592996	4565040	-27956	1	0
p16-step	clic-validation-074	low-latency	9	13	14	1	12	30	97999	73139	1	2	137708	33458	33000	19458	223792	236791	19250	237625	4565040	4552314	-12726	1	0
p16-step	clic-validation-074	low-latency	10	14	15	7	14	15	69174	70579	1	4	173041	74333	92250	29083	369833	328458	25208	297250	4552314	4544252	-8062	1	0
p16-step	clic-validation-074	low-latency	11	15	16	5	32	25	68952	63930	2	1	156042	42125	40834	20708	259750	293833	22083	291291	4544252	4535584	-8668	1	0
p16	clic-validation-075	compact	11223040	176	4584	6018625	11218496	372064	5015083	455750	141167	437333	327875	1328666	122375	317458	3377	54973	54973	54973	54973	487344	57212319	7151540	7151560	18	57055566	7131946	7131966	14	56131673	7016460	7016480	14	52913956	6614245	6614266	64	7708410	7194564	R	Split	Split	6614266	2b50c3a4a06d920e	50	1	1	1
p16-step	clic-validation-075	compact	1	14	15	4	64	23	79245	63818	5	47	284917	881666	1804584	100875	3072125	1196083	106792	302500	7016480	6982356	-34124	1	0
p16-step	clic-validation-075	compact	2	15	16	2	54	113	59579	67937	1	12	292167	234958	428750	109917	1065875	1181292	105958	305375	6982356	6969796	-12560	1	0
p16-step	clic-validation-075	compact	3	16	17	5	33	126	58281	45654	5	10	290708	324375	557833	130333	1303333	1313416	115667	364208	6969796	6953718	-16078	1	0
p16-step	clic-validation-075	compact	4	17	18	0	6	115	52147	57089	10	7	351459	305584	600875	107917	1365959	1301542	103625	351916	6953718	6935850	-17868	1	0
p16-step	clic-validation-075	compact	5	18	19	4	64	1	51870	48924	5	3	312583	116000	189125	102667	720500	1249709	104417	353833	6935850	6917850	-18000	1	0
p16-step	clic-validation-075	compact	6	19	20	14	32	92	48669	58692	15	14	327959	512209	1018000	116834	1975125	1369125	104333	409042	6917850	6896376	-21474	1	0
p16-step	clic-validation-075	compact	7	20	21	8	93	135	46319	40663	6	4	326667	167083	306083	99542	899458	1332875	102792	385833	6896376	6878106	-18270	1	0
p16-step	clic-validation-075	compact	8	21	22	5	33	37	43410	21878	3	2	331083	75792	106833	99833	613667	1351667	104625	393291	6878106	6869630	-8476	1	0
p16-step	clic-validation-075	compact	9	22	23	0	6	77	41948	44222	7	6	339292	209875	388959	100084	1038334	1360500	103125	498709	6869630	6867542	-2088	1	0
p16-step	clic-validation-075	compact	10	23	24	16	62	126	41610	34179	4	9	465041	280250	442666	114167	1302291	1434417	114250	527667	6867542	6857970	-9572	1	0
p16-step	clic-validation-075	compact	11	24	25	14	32	28	41486	28825	7	9	377167	276875	511291	104959	1270375	1457875	108292	458209	6857970	6840902	-17068	1	0
p16-step	clic-validation-075	compact	12	25	26	19	108	53	41265	37383	19	5	383834	421916	808083	99333	1713250	1566542	122959	579500	6840902	6822068	-18834	1	0
p16-step	clic-validation-075	compact	13	26	27	0	6	10	40293	29317	6	2	406791	128375	225542	118250	879041	1634167	122666	542375	6822068	6806878	-15190	1	0
p16-step	clic-validation-075	compact	14	27	28	5	33	36	39983	18956	2	1	401792	40458	37417	107625	587417	1609292	106834	522000	6806878	6799416	-7462	1	0
p16-step	clic-validation-075	compact	15	28	29	1	102	154	39713	37715	9	27	405625	764125	1475959	101000	2746791	1817833	113875	634541	6799416	6789744	-9672	1	0
p16-step	clic-validation-075	compact	16	29	30	3	101	159	39006	32653	5	2	442417	134666	222459	117875	917458	1703625	117042	565625	6789744	6769844	-19900	1	0
p16-step	clic-validation-075	compact	17	30	31	17	115	18	35218	27047	2	4	446250	103750	148375	104459	802917	1690375	131750	573042	6769844	6754676	-15168	1	0
p16-step	clic-validation-075	compact	18	31	32	4	64	55	33597	34010	1	5	434333	84417	128583	101792	749167	1803291	114583	698333	6754676	6750780	-3896	1	0
p16-step	clic-validation-075	compact	19	32	33	6	111	136	32961	30891	1	1	482625	29333	3667	110792	626500	1936375	112916	661625	6750780	6746920	-3860	1	0
p16-step	clic-validation-075	compact	20	33	34	14	32	42	32881	27365	6	5	460000	186208	312792	107291	1066333	1748500	106334	640459	6746920	6738360	-8560	1	0
p16-step	clic-validation-075	compact	21	34	35	28	152	144	31390	32943	5	17	453916	471750	1001334	102333	2029375	1791583	110416	628375	6738360	6736316	-2044	1	0
p16-step	clic-validation-075	compact	22	35	36	19	108	116	30160	31063	4	4	461666	130042	222500	100875	915125	1780458	104750	728333	6736316	6728676	-7640	1	0
p16-step	clic-validation-075	compact	23	36	37	0	6	21	29712	23794	5	2	485167	104541	171833	102417	864042	1788709	102459	748375	6728676	6715872	-12804	1	0
p16-step	clic-validation-075	compact	24	37	38	24	63	22	29693	20941	5	2	565833	119416	183459	111041	979791	1862792	107500	678875	6715872	6709204	-6668	1	0
p16-step	clic-validation-075	compact	25	38	39	28	152	163	28056	18816	4	2	482875	110458	168375	100708	862458	1848208	104750	681125	6709204	6704410	-4794	1	0
p16-step	clic-validation-075	compact	26	39	40	14	32	57	27834	25179	5	2	493542	109458	175292	104916	883292	1987042	127042	825416	6704410	6700198	-4212	1	0
p16-step	clic-validation-075	compact	27	40	41	1	122	138	27289	25683	1	10	569083	218792	378625	104208	1270833	1981167	112959	753667	6700198	6697348	-2850	1	0
p16-step	clic-validation-075	compact	28	41	42	2	65	54	26688	22022	1	1	511167	19416	3250	108667	642583	1928333	105208	724125	6697348	6694596	-2752	1	0
p16-step	clic-validation-075	compact	29	42	43	29	147	159	24679	17853	3	2	514417	91958	133000	104417	843834	2147875	106541	791000	6694596	6690012	-4584	1	0
p16-step	clic-validation-075	compact	30	43	44	25	53	26	24663	33075	5	7	536500	210375	371500	102708	1221167	2013000	114208	767958	6690012	6685900	-4112	1	0
p16-step	clic-validation-075	compact	31	44	45	15	76	113	24449	27477	3	3	536916	102875	157667	111875	909375	2059334	124000	906958	6685900	6684900	-1000	1	0
p16-step	clic-validation-075	compact	32	45	46	24	63	23	24335	18998	1	4	628792	84833	118792	112708	945167	2325083	112875	855500	6684900	6682378	-2522	1	0
p16-step	clic-validation-075	compact	33	46	47	16	74	97	23197	16569	3	1	558333	58625	71459	103584	792166	2124833	112875	814625	6682378	6676172	-6206	1	0
p16-step	clic-validation-075	compact	34	47	48	25	50	58	23160	19564	2	3	571375	79042	110333	128792	889666	2213917	106208	904292	6676172	6670936	-5236	1	0
p16-step	clic-validation-075	compact	35	48	49	14	32	39	22813	13176	3	2	571125	76500	105416	105875	859000	2135292	111167	858125	6670936	6666152	-4784	1	0
p16-step	clic-validation-075	compact	36	49	50	7	81	129	22587	29312	5	2	587291	121750	194708	105416	1009291	2262542	119292	935750	6666152	6664788	-1364	1	0
p16-step	clic-validation-075	compact	37	50	51	15	76	70	22472	20042	3	1	601833	64875	79833	105083	851792	2226334	108000	882791	6664788	6660678	-4110	1	0
p16-step	clic-validation-075	compact	38	51	52	13	56	52	22053	22591	3	1	605625	57375	71584	103792	838417	2224541	109333	914416	6660678	6656060	-4618	1	0
p16-step	clic-validation-075	compact	39	52	53	40	138	151	21838	18377	5	3	755958	165458	263917	125500	1311000	2463041	119291	1013667	6656060	6650650	-5410	1	0
p16-step	clic-validation-075	compact	40	53	54	26	11	20	21706	22936	3	1	652959	81709	74875	104416	914042	2325083	110500	955083	6650650	6645896	-4754	1	0
p16-step	clic-validation-075	compact	41	54	55	28	152	112	21294	15937	2	2	631416	69042	83792	106833	891208	2505833	112833	1012917	6645896	6643016	-2880	1	0
p16-step	clic-validation-075	compact	42	55	56	8	93	132	21181	14919	3	3	668959	90584	146875	107792	1014375	2397083	121750	1017666	6643016	6638808	-4208	1	0
p16-step	clic-validation-075	compact	43	56	57	29	162	146	21098	18151	3	2	687583	89917	151417	107583	1036500	2616416	129333	1237625	6638808	6635450	-3358	1	0
p16-step	clic-validation-075	compact	44	57	58	23	165	98	20740	12017	3	6	801792	220333	295667	117959	1435875	2444000	107209	1096792	6635450	6633064	-2386	1	0
p16-step	clic-validation-075	compact	45	58	59	34	144	174	20702	16452	4	13	687667	385458	699583	104083	1876959	2657333	107458	1072667	6633064	6627442	-5622	1	0
p16-step	clic-validation-075	compact	46	59	60	44	113	110	20193	19154	1	2	691000	42958	43583	107291	885000	2475458	117833	1037375	6627442	6625350	-2092	1	0
p16-step	clic-validation-075	compact	47	60	61	19	108	92	19990	19837	1	3	700416	58542	73041	104958	937083	2630083	111291	1181584	6625350	6623154	-2196	1	0
p16-step	clic-validation-075	compact	48	61	62	35	116	25	18743	23159	5	2	726750	123583	187292	121500	1159208	2557833	114792	1073417	6623154	6618842	-4312	1	0
p16-step	clic-validation-075	compact	49	62	63	9	87	161	18518	18369	1	1	721375	25667	3375	117375	867917	2648959	139959	1369625	6618842	6616546	-2296	1	0
p16-step	clic-validation-075	compact	50	63	64	30	18	121	17834	20452	3	2	816250	80000	111500	126416	1134208	2783208	130625	1232000	6616546	6614266	-2280	1	0
p16	clic-validation-075	low-latency	11223040	48	2625	6047125	11218496	202176	1580541	125792	55250	236334	193167	323666	27042	228042	1457	18378	18378	18378	18378	208120	57457126	7182141	7182162	11	58006271	7250784	7250804	9	56915863	7114483	7114504	11	56240101	7030013	7030034	16	7708410	7239090	R	Split	Split	7030034	34166570d47c202f	5	1	1	1
p16-step	clic-validation-075	low-latency	1	11	12	0	0	29	176830	165374	7	4	165500	190125	356500	32042	744167	351291	28375	232625	7114504	7095984	-18520	1	0
p16-step	clic-validation-075	low-latency	2	12	13	0	0	7	139190	87464	6	1	160125	121125	236291	37834	555625	377542	36250	324417	7095984	7085378	-10606	1	0
p16-step	clic-validation-075	low-latency	3	13	14	0	0	9	139190	84218	4	2	193666	95375	148000	28625	465750	411666	39708	305542	7085378	7059662	-25716	1	0
p16-step	clic-validation-075	low-latency	4	14	15	0	0	2	117855	72401	3	1	187417	62250	80625	31625	362000	376250	26708	366042	7059662	7049994	-9668	1	0
p16-step	clic-validation-075	low-latency	5	15	16	6	23	27	111734	103364	2	1	233791	41167	42417	41250	358666	464083	30792	342542	7049994	7030034	-19960	1	0
p16	clic-validation-076	compact	11182080	176	4625	6069750	11030540	372064	3793083	484916	138500	431209	352041	1171875	94417	384625	7750	29053	29053	29053	29053	571400	51780271	6472534	6472554	23	51517571	6439697	6439718	21	49045085	6130636	6130656	21	44927936	5615992	5616012	64	7314826	6453086	R	Split	Split	5616012	be23b89a6907f9fb	43	1	1	1
p16-step	clic-validation-076	compact	1	21	22	0	137	136	122375	96141	4	4	382541	141625	245292	104833	874291	1245500	103291	427500	6130656	6094764	-35892	1	0
p16-step	clic-validation-076	compact	2	22	23	9	133	75	94330	90404	21	11	325291	464750	869541	100125	1759833	1221625	99458	375584	6094764	6019082	-75682	1	0
p16-step	clic-validation-076	compact	3	23	24	9	133	38	73533	59686	1	23	317709	362584	654709	94792	1429917	1186958	110666	388708	6019082	6010276	-8806	1	0
p16-step	clic-validation-076	compact	4	24	25	19	134	138	71768	67611	1	3	323333	49833	61333	93583	528208	1279125	108792	460958	6010276	6001574	-8702	1	0
p16-step	clic-validation-076	compact	5	25	26	0	137	24	67555	57539	2	4	357708	91416	148500	113750	711500	1388416	103417	460833	6001574	5989580	-11994	1	0
p16-step	clic-validation-076	compact	6	26	27	1	124	37	66594	60776	8	15	367125	410375	685708	103916	1567208	1248625	100750	432375	5989580	5984054	-5526	1	0
p16-step	clic-validation-076	compact	7	27	28	1	124	96	65022	38934	9	4	316000	190500	333833	104500	944875	1292584	112625	507958	5984054	5962226	-21828	1	0
p16-step	clic-validation-076	compact	8	28	29	4	80	2	63454	55946	15	6	342875	357667	631792	108916	1441333	1389375	106417	503709	5962226	5942138	-20088	1	0
p16-step	clic-validation-076	compact	9	29	30	1	124	50	58136	25256	4	5	351875	123083	197542	97458	770000	1314625	99250	452042	5942138	5916336	-25802	1	0
p16-step	clic-validation-076	compact	10	30	31	5	92	25	53919	65096	3	14	342291	264833	480042	92708	1180000	1339750	93375	464041	5916336	5904478	-11858	1	0
p16-step	clic-validation-076	compact	11	31	32	22	108	74	53536	62664	5	6	380333	187875	314042	109375	991708	1507292	115792	544125	5904478	5893068	-11410	1	0
p16-step	clic-validation-076	compact	12	32	33	21	6	135	53163	45688	2	2	370666	69417	85583	95083	620833	1493125	93792	558041	5893068	5882738	-10330	1	0
p16-step	clic-validation-076	compact	13	33	34	4	49	129	52216	49108	7	8	376875	202209	369292	95041	1043583	1399167	95916	512041	5882738	5869180	-13558	1	0
p16-step	clic-validation-076	compact	14	34	35	23	104	132	51260	57942	18	4	359542	305334	601375	136375	1402792	1436791	96875	516042	5869180	5846996	-22184	1	0
p16-step	clic-validation-076	compact	15	35	36	30	25	13	51183	45509	7	6	372625	193292	325167	95792	986917	1477416	95042	533792	5846996	5829162	-17834	1	0
p16-step	clic-validation-076	compact	16	36	37	2	150	140	50600	57065	1	2	374292	45125	42041	96542	558084	1459625	93291	539292	5829162	5822478	-6684	1	0
p16-step	clic-validation-076	compact	17	37	38	10	160	170	48808	44244	3	3	375791	92458	147958	98000	714291	1507583	113792	690416	5822478	5816638	-5840	1	0
p16-step	clic-validation-076	compact	18	38	39	4	80	84	46914	31495	5	3	433917	116584	181291	122917	854792	1585625	103083	586084	5816638	5805750	-10888	1	0
p16-step	clic-validation-076	compact	19	39	40	36	110	140	46362	48080	1	1	385750	23209	6959	93000	509041	1545125	99375	616666	5805750	5799742	-6008	1	0
p16-step	clic-validation-076	compact	20	40	41	33	81	112	46136	31214	4	3	390667	96708	144250	96125	727792	1564208	97125	614583	5799742	5784664	-15078	1	0
p16-step	clic-validation-076	compact	21	41	42	23	104	73	45615	32302	7	11	481125	284583	489000	109166	1364042	1787625	110291	709292	5784664	5773816	-10848	1	0
p16-step	clic-validation-076	compact	22	42	43	18	144	151	44261	49411	3	3	478709	105875	149541	101000	835209	1670416	94708	634958	5773816	5761940	-11876	1	0
p16-step	clic-validation-076	compact	23	43	44	5	41	92	43748	65395	2	3	408209	80625	99917	93959	682834	1693959	97625	707291	5761940	5753126	-8814	1	0
p16-step	clic-validation-076	compact	24	44	45	30	8	7	42756	24767	6	1	510041	103792	164375	161834	940166	1751333	97250	698834	5753126	5741334	-11792	1	0
p16-step	clic-validation-076	compact	25	45	46	3	127	4	42675	33089	1	5	431625	98917	154292	106000	791000	1634917	104042	655791	5741334	5736552	-4782	1	0
p16-step	clic-validation-076	compact	26	46	47	26	111	69	42196	42087	12	3	419917	257375	421958	98500	1197875	1709542	94375	822250	5736552	5728498	-8054	1	0
p16-step	clic-validation-076	compact	27	47	48	31	101	42	42158	48780	2	4	536208	119333	141083	118958	915750	1826500	104875	738334	5728498	5718374	-10124	1	0
p16-step	clic-validation-076	compact	28	48	49	12	79	94	41735	61409	1	3	454458	50709	70209	97875	673333	1814750	97375	703375	5718374	5708158	-10216	1	0
p16-step	clic-validation-076	compact	29	49	50	8	62	77	40810	26167	2	4	451833	79042	118291	95292	744542	1812791	104833	742458	5708158	5697610	-10548	1	0
p16-step	clic-validation-076	compact	30	50	51	22	108	123	40535	37004	2	4	447917	79084	119208	96292	742583	1843042	97750	745375	5697610	5692672	-4938	1	0
p16-step	clic-validation-076	compact	31	51	52	7	126	148	38229	48214	2	3	478250	86875	109042	95750	770042	1847584	97375	779041	5692672	5678636	-14036	1	0
p16-step	clic-validation-076	compact	32	52	53	16	63	44	36575	32167	1	1	475541	26333	6875	98666	607541	1862208	115625	919083	5678636	5674614	-4022	1	0
p16-step	clic-validation-076	compact	33	53	54	28	51	147	35504	38855	3	3	551750	88958	142958	139875	923667	1847375	112167	785208	5674614	5669034	-5580	1	0
p16-step	clic-validation-076	compact	34	54	55	53	143	2	36170	33225	1	2	477625	49917	39875	100916	668375	1891833	96250	794042	5669034	5664924	-4110	1	0
p16-step	clic-validation-076	compact	35	55	56	1	124	131	35419	20689	2	2	497125	49958	75583	96500	719208	2034917	112125	969875	5664924	5656026	-8898	1	0
p16-step	clic-validation-076	compact	36	56	57	25	121	29	34047	50379	1	1	552667	29167	7625	104458	694000	2145208	112250	863500	5656026	5648184	-7842	1	0
p16-step	clic-validation-076	compact	37	57	58	26	111	115	33778	21319	3	3	473500	86667	129250	96875	786375	1977417	109084	826208	5648184	5640894	-7290	1	0
